,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Hurricane Eta,hurricanes slammed honduras care emergency response delivering food shelter sanitation supplies thos ,2021-01-07,0.203,0.633,0.165,0.1531,0.0,0.0,0.0,0.5,0.5
1,Hurricane Eta,nov screenshot look hurricane eta mentioned banner ,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Hurricane Eta,images producer partners nicaragua experienced devastation hurricanes eta iota ,2021-01-07,0.0,0.741,0.259,-0.4215,0.0,1.0,0.0,0.0,0.0
3,Hurricane Eta,eta sometime 2022 ,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Hurricane Eta,85 emergency goal central america teacher counselor ivonne nicolás wilson ,2021-01-07,0.0,0.776,0.224,-0.3818,0.0,0.0,0.0,0.0,1.0
5,Hurricane Eta,scared away hurricane eta cancun photo session ,2021-01-07,0.0,0.674,0.326,-0.4404,0.5,0.0,0.0,0.5,0.0
6,Hurricane Eta,extremely affected hurricane eta lost everything even ,2021-01-07,0.0,0.544,0.456,-0.4927,0.0,0.0,0.0,1.0,0.0
7,Hurricane Eta,oh lol well case encourage anyone able make donation organization ,2021-01-07,0.539,0.461,0.0,0.802,0.0,0.0,0.0,1.0,0.0
8,Hurricane Eta,spearing monster yellowfin tuna helping feed hurricane eta victims gua via tube ,2021-01-07,0.152,0.69,0.159,-0.0258,0.0,0.5,0.0,0.0,0.5
9,Hurricane Eta,using multiple air land forms transport access isolated locations operators supported ,2021-01-07,0.169,0.662,0.169,0.0,0.33,0.67,0.0,0.0,0.0
10,Hurricane Eta,many families affected category 4 storms eta iota everything gone take inside look ,2021-01-07,0.0,0.873,0.127,-0.1531,0.0,0.2,0.0,0.6,0.2
11,Hurricane Eta,back back hurricanes november nearly 7 million people need assistance colombia mexico hu ,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Hurricane Eta,donating hurricane eta amp iota go fund helping survivors gain access food clean water amp mate ,2021-01-07,0.39,0.61,0.0,0.8074,0.0,0.33,0.0,0.33,0.33
13,Hurricane Eta,storm hit honduras climate crisis drives needs fuels migration newhumanitarian ,2021-01-07,0.0,0.687,0.313,-0.6249,0.25,0.5,0.0,0.25,0.0
14,Hurricane Eta,many families affected category 4 storms eta iota everything gone look humanitarian res ,2021-01-07,0.0,0.873,0.127,-0.1531,0.0,0.2,0.0,0.6,0.2
15,Hurricane Eta,eta catalogued worst meteorological phenomenon since hurricane mitch battered honduras 1 ,2021-01-07,0.0,0.687,0.313,-0.6249,0.0,0.0,0.0,0.67,0.33
16,Hurricane Eta,7 reports climate crisis systematic corruption outmigration ,2021-01-07,0.0,0.549,0.451,-0.6249,0.0,0.5,0.0,0.0,0.5
17,Hurricane Eta,honduras solidarity network hsn hurricane eta emergency response fund ,2021-01-07,0.186,0.593,0.22,-0.1027,0.0,0.5,0.0,0.25,0.25
18,Hurricane Eta,laura blume gofundme direct relief families coastal nicaragua honduras hurricane iota ,2021-01-07,0.237,0.763,0.0,0.4767,0.0,0.67,0.0,0.0,0.33
19,Hurricane Eta,assinem honduras needs helpimpacted hurricane eta ,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Hurricane Eta,recap 2020 climate australian wildfires break records ties hottest year despite ,2021-01-07,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
21,Hurricane Eta,recap 2020 climate australian wildfires break records ties hottest year despite ,2021-01-07,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
22,Hurricane Eta,citizens affected hurricane iota eta decline aid presence international organizations audit hu ,2021-01-07,0.0,0.873,0.127,-0.1531,0.0,0.0,0.0,1.0,0.0
23,Hurricane Eta,agree laura think gamma hurricane eta stronger 160 mph ,2021-01-07,0.421,0.579,0.0,0.6249,0.0,0.0,0.0,0.0,1.0
24,Hurricane Eta,families honduras needed help community indianapolis quickly mobilized help ,2021-01-07,0.435,0.565,0.0,0.6597,0.0,0.0,0.0,0.25,0.75
25,Hurricane Eta,wait remembered gofundme hurricane eta hit goal make still abl ,2021-01-07,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.33
26,Hurricane Eta,happened hurricane eta iota would way pissed right ,2021-01-07,0.0,0.625,0.375,-0.6369,0.33,0.67,0.0,0.0,0.0
27,Hurricane Eta,survivors hurricane eta received hope three churches saw needs decided something ,2021-01-07,0.225,0.775,0.0,0.4404,0.0,0.5,0.0,0.0,0.5
28,Hurricane Eta,thank everyone supported two organizations making impact honduras last day donate ,2021-01-07,0.348,0.652,0.0,0.5859,0.33,0.0,0.33,0.33,0.0
29,Hurricane Eta,honduras eta iota recovery ,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Hurricane Eta,hurricane eta aftermath disastrous storm honduras ,2021-01-07,0.0,0.562,0.438,-0.5994,0.0,0.0,0.0,1.0,0.0
31,Hurricane Eta,12 record number named storms made landfall us including hurricanes laura eta sally th ,2021-01-07,0.091,0.909,0.0,0.0772,0.0,0.25,0.0,0.5,0.25
