,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
66,Hurricane Eta,agree laura think gamma hurricane eta stronger 160 mph ,2021-01-06,0.421,0.579,0.0,0.6249,0.0,0.0,0.0,0.0,1.0
67,Hurricane Eta,families honduras needed help community indianapolis quickly mobilized help ,2021-01-06,0.435,0.565,0.0,0.6597,0.0,0.0,0.0,0.25,0.75
68,Hurricane Eta,wait remembered gofundme hurricane eta hit goal make still abl ,2021-01-06,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.33
69,Hurricane Eta,happened hurricane eta iota would way pissed right ,2021-01-06,0.0,0.625,0.375,-0.6369,0.33,0.67,0.0,0.0,0.0
70,Hurricane Eta,survivors hurricane eta received hope three churches saw needs decided something ,2021-01-06,0.225,0.775,0.0,0.4404,0.0,0.5,0.0,0.0,0.5
71,Hurricane Eta,thank everyone supported two organizations making impact honduras last day donate ,2021-01-06,0.348,0.652,0.0,0.5859,0.33,0.0,0.33,0.33,0.0
72,Hurricane Eta,honduras eta iota recovery ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Hurricane Eta,hurricane eta aftermath disastrous storm honduras ,2021-01-06,0.0,0.562,0.438,-0.5994,0.0,0.0,0.0,1.0,0.0
74,Hurricane Eta,12 record number named storms made landfall us including hurricanes laura eta sally th ,2021-01-06,0.091,0.909,0.0,0.0772,0.0,0.25,0.0,0.5,0.25
75,Hurricane Eta,4 hurricane laura hurricane laura strongest storm atlantic season eta later iota took ,2021-01-06,0.209,0.791,0.0,0.4404,0.0,0.0,0.0,0.5,0.5
76,Hurricane Eta,1 hurricane iota iota rare category 5 hurricane month november also atlan ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Hurricane Eta,rare medicane happened sep named storms ever year named storms make landfall ever thi ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
78,Hurricane Eta,hi want support family difficult year extremely affected hurricane etaiota hondura ,2021-01-06,0.26,0.455,0.285,-0.101,0.0,0.0,0.0,0.5,0.5
79,Hurricane Eta,organization sure many good causes extremely affected hurricane ,2021-01-06,0.43,0.413,0.157,0.5118,0.0,0.33,0.33,0.33,0.0
80,Hurricane Eta,sure either necessarily biggest found eta cat 5 ,2021-01-06,0.277,0.723,0.0,0.3182,0.0,1.0,0.0,0.0,0.0
81,Hurricane Eta,either typhoon goni hurricane eta demonstrate potential power nature well like ,2021-01-06,0.338,0.662,0.0,0.5574,0.33,0.67,0.0,0.0,0.0
82,Hurricane Eta,force thirteen concludes mega hurricane eta reached windspeeds 190 mph pressure 892milliba ,2021-01-06,0.103,0.735,0.162,-0.2023,0.0,1.0,0.0,0.0,0.0
83,Hurricane Eta,continuing analysis project confirmed hurricane eta peaked coast florida ,2021-01-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84,Hurricane Eta,well perfect ending perfect year like tornadoes couple weeks enough ,2021-01-06,0.667,0.333,0.0,0.9001,0.0,0.5,0.0,0.5,0.0
85,Hurricane Eta,nov 2020 100 children amp families lost homes amp livelihoods category 4 hurricane eta amidst tr ,2021-01-06,0.11,0.756,0.134,-0.1027,0.0,0.0,0.0,0.67,0.33
86,Hurricane Eta,using likely eta 135kt mets agree ,2021-01-06,0.333,0.667,0.0,0.3612,0.0,1.0,0.0,0.0,0.0
87,Hurricane Eta,images producer partners nicaragua experienced devastation hurricanes eta iota ,2021-01-06,0.0,0.741,0.259,-0.4215,0.0,1.0,0.0,0.0,0.0
88,Hurricane Eta,eta sometime 2022 ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Hurricane Eta,85 emergency goal central america teacher counselor ivonne nicolás wilson ,2021-01-06,0.0,0.776,0.224,-0.3818,0.0,0.0,0.0,0.0,1.0
90,Hurricane Eta,scared away hurricane eta cancun photo session ,2021-01-06,0.0,0.674,0.326,-0.4404,0.5,0.0,0.0,0.5,0.0
91,Hurricane Eta,extremely affected hurricane eta lost everything even ,2021-01-06,0.0,0.544,0.456,-0.4927,0.0,0.0,0.0,1.0,0.0
92,Hurricane Eta,oh lol well case encourage anyone able make donation organization ,2021-01-06,0.539,0.461,0.0,0.802,0.0,0.0,0.0,1.0,0.0
93,Hurricane Eta,spearing monster yellowfin tuna helping feed hurricane eta victims gua via tube ,2021-01-06,0.152,0.69,0.159,-0.0258,0.0,0.5,0.0,0.0,0.5
94,Hurricane Eta,using multiple air land forms transport access isolated locations operators supported ,2021-01-06,0.169,0.662,0.169,0.0,0.33,0.67,0.0,0.0,0.0
95,Hurricane Eta,many families affected category 4 storms eta iota everything gone take inside look ,2021-01-06,0.0,0.873,0.127,-0.1531,0.0,0.2,0.0,0.6,0.2
96,Hurricane Eta,back back hurricanes november nearly 7 million people need assistance colombia mexico hu ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Hurricane Eta,donating hurricane eta amp iota go fund helping survivors gain access food clean water amp mate ,2021-01-06,0.39,0.61,0.0,0.8074,0.0,0.33,0.0,0.33,0.33
98,Hurricane Eta,storm hit honduras climate crisis drives needs fuels migration newhumanitarian ,2021-01-06,0.0,0.687,0.313,-0.6249,0.25,0.5,0.0,0.25,0.0
99,Hurricane Eta,many families affected category 4 storms eta iota everything gone look humanitarian res ,2021-01-06,0.0,0.873,0.127,-0.1531,0.0,0.2,0.0,0.6,0.2
100,Hurricane Eta,eta catalogued worst meteorological phenomenon since hurricane mitch battered honduras 1 ,2021-01-06,0.0,0.687,0.313,-0.6249,0.0,0.0,0.0,0.67,0.33
101,Hurricane Eta,7 reports climate crisis systematic corruption outmigration ,2021-01-06,0.0,0.549,0.451,-0.6249,0.0,0.5,0.0,0.0,0.5
102,Hurricane Eta,honduras solidarity network hsn hurricane eta emergency response fund ,2021-01-06,0.186,0.593,0.22,-0.1027,0.0,0.5,0.0,0.25,0.25
103,Hurricane Eta,laura blume gofundme direct relief families coastal nicaragua honduras hurricane iota ,2021-01-06,0.237,0.763,0.0,0.4767,0.0,0.67,0.0,0.0,0.33
104,Hurricane Eta,assinem honduras needs helpimpacted hurricane eta ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Hurricane Eta,recap 2020 climate australian wildfires break records ties hottest year despite ,2021-01-06,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
106,Hurricane Eta,recap 2020 climate australian wildfires break records ties hottest year despite ,2021-01-06,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
107,Hurricane Eta,citizens affected hurricane iota eta decline aid presence international organizations audit hu ,2021-01-06,0.0,0.873,0.127,-0.1531,0.0,0.0,0.0,1.0,0.0
108,Hurricane Eta,curious eta iota new banner 2021 atlantic hurricane season dorian stay ,2021-01-06,0.187,0.813,0.0,0.3182,0.5,0.0,0.0,0.0,0.5
109,Hurricane Eta,agree laura think gamma hurricane eta stronger 160 mph ,2021-01-06,0.421,0.579,0.0,0.6249,0.0,0.0,0.0,0.0,1.0
110,Hurricane Eta,families honduras needed help community indianapolis quickly mobilized help ,2021-01-06,0.435,0.565,0.0,0.6597,0.0,0.0,0.0,0.25,0.75
111,Hurricane Eta,wait remembered gofundme hurricane eta hit goal make still abl ,2021-01-06,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.33
112,Hurricane Eta,happened hurricane eta iota would way pissed right ,2021-01-06,0.0,0.625,0.375,-0.6369,0.33,0.67,0.0,0.0,0.0
113,Hurricane Eta,survivors hurricane eta received hope three churches saw needs decided something ,2021-01-06,0.225,0.775,0.0,0.4404,0.0,0.5,0.0,0.0,0.5
114,Hurricane Eta,thank everyone supported two organizations making impact honduras last day donate ,2021-01-06,0.348,0.652,0.0,0.5859,0.33,0.0,0.33,0.33,0.0
115,Hurricane Eta,honduras eta iota recovery ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Hurricane Eta,hurricane eta aftermath disastrous storm honduras ,2021-01-06,0.0,0.562,0.438,-0.5994,0.0,0.0,0.0,1.0,0.0
117,Hurricane Eta,12 record number named storms made landfall us including hurricanes laura eta sally th ,2021-01-06,0.091,0.909,0.0,0.0772,0.0,0.25,0.0,0.5,0.25
118,Hurricane Eta,4 hurricane laura hurricane laura strongest storm atlantic season eta later iota took ,2021-01-06,0.209,0.791,0.0,0.4404,0.0,0.0,0.0,0.5,0.5
119,Hurricane Eta,1 hurricane iota iota rare category 5 hurricane month november also atlan ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Hurricane Eta,rare medicane happened sep named storms ever year named storms make landfall ever thi ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
121,Hurricane Eta,hi want support family difficult year extremely affected hurricane etaiota hondura ,2021-01-06,0.26,0.455,0.285,-0.101,0.0,0.0,0.0,0.5,0.5
122,Hurricane Eta,organization sure many good causes extremely affected hurricane ,2021-01-06,0.43,0.413,0.157,0.5118,0.0,0.33,0.33,0.33,0.0
123,Hurricane Eta,sure either necessarily biggest found eta cat 5 ,2021-01-06,0.277,0.723,0.0,0.3182,0.0,1.0,0.0,0.0,0.0
124,Hurricane Eta,either typhoon goni hurricane eta demonstrate potential power nature well like ,2021-01-06,0.338,0.662,0.0,0.5574,0.33,0.67,0.0,0.0,0.0
125,Hurricane Eta,force thirteen concludes mega hurricane eta reached windspeeds 190 mph pressure 892milliba ,2021-01-06,0.103,0.735,0.162,-0.2023,0.0,1.0,0.0,0.0,0.0
126,Hurricane Eta,continuing analysis project confirmed hurricane eta peaked coast florida ,2021-01-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
127,Hurricane Eta,well perfect ending perfect year like tornadoes couple weeks enough ,2021-01-06,0.667,0.333,0.0,0.9001,0.0,0.5,0.0,0.5,0.0
128,Hurricane Eta,nov 2020 100 children amp families lost homes amp livelihoods category 4 hurricane eta amidst tr ,2021-01-06,0.11,0.756,0.134,-0.1027,0.0,0.0,0.0,0.67,0.33
129,Hurricane Eta,using likely eta 135kt mets agree ,2021-01-06,0.333,0.667,0.0,0.3612,0.0,1.0,0.0,0.0,0.0
130,Hurricane Eta,images producer partners nicaragua experienced devastation hurricanes eta iota ,2021-01-06,0.0,0.741,0.259,-0.4215,0.0,1.0,0.0,0.0,0.0
131,Hurricane Eta,eta sometime 2022 ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Hurricane Eta,85 emergency goal central america teacher counselor ivonne nicolás wilson ,2021-01-06,0.0,0.776,0.224,-0.3818,0.0,0.0,0.0,0.0,1.0
133,Hurricane Eta,scared away hurricane eta cancun photo session ,2021-01-06,0.0,0.674,0.326,-0.4404,0.5,0.0,0.0,0.5,0.0
134,Hurricane Eta,extremely affected hurricane eta lost everything even ,2021-01-06,0.0,0.544,0.456,-0.4927,0.0,0.0,0.0,1.0,0.0
135,Hurricane Eta,oh lol well case encourage anyone able make donation organization ,2021-01-06,0.539,0.461,0.0,0.802,0.0,0.0,0.0,1.0,0.0
136,Hurricane Eta,spearing monster yellowfin tuna helping feed hurricane eta victims gua via tube ,2021-01-06,0.152,0.69,0.159,-0.0258,0.0,0.5,0.0,0.0,0.5
137,Hurricane Eta,using multiple air land forms transport access isolated locations operators supported ,2021-01-06,0.169,0.662,0.169,0.0,0.33,0.67,0.0,0.0,0.0
138,Hurricane Eta,many families affected category 4 storms eta iota everything gone take inside look ,2021-01-06,0.0,0.873,0.127,-0.1531,0.0,0.2,0.0,0.6,0.2
139,Hurricane Eta,back back hurricanes november nearly 7 million people need assistance colombia mexico hu ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Hurricane Eta,donating hurricane eta amp iota go fund helping survivors gain access food clean water amp mate ,2021-01-06,0.39,0.61,0.0,0.8074,0.0,0.33,0.0,0.33,0.33
141,Hurricane Eta,storm hit honduras climate crisis drives needs fuels migration newhumanitarian ,2021-01-06,0.0,0.687,0.313,-0.6249,0.25,0.5,0.0,0.25,0.0
142,Hurricane Eta,many families affected category 4 storms eta iota everything gone look humanitarian res ,2021-01-06,0.0,0.873,0.127,-0.1531,0.0,0.2,0.0,0.6,0.2
143,Hurricane Eta,eta catalogued worst meteorological phenomenon since hurricane mitch battered honduras 1 ,2021-01-06,0.0,0.687,0.313,-0.6249,0.0,0.0,0.0,0.67,0.33
144,Hurricane Eta,7 reports climate crisis systematic corruption outmigration ,2021-01-06,0.0,0.549,0.451,-0.6249,0.0,0.5,0.0,0.0,0.5
145,Hurricane Eta,honduras solidarity network hsn hurricane eta emergency response fund ,2021-01-06,0.186,0.593,0.22,-0.1027,0.0,0.5,0.0,0.25,0.25
146,Hurricane Eta,laura blume gofundme direct relief families coastal nicaragua honduras hurricane iota ,2021-01-06,0.237,0.763,0.0,0.4767,0.0,0.67,0.0,0.0,0.33
147,Hurricane Eta,assinem honduras needs helpimpacted hurricane eta ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Hurricane Eta,recap 2020 climate australian wildfires break records ties hottest year despite ,2021-01-06,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
149,Hurricane Eta,recap 2020 climate australian wildfires break records ties hottest year despite ,2021-01-06,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
150,Hurricane Eta,citizens affected hurricane iota eta decline aid presence international organizations audit hu ,2021-01-06,0.0,0.873,0.127,-0.1531,0.0,0.0,0.0,1.0,0.0
151,Hurricane Eta,curious eta iota new banner 2021 atlantic hurricane season dorian stay ,2021-01-06,0.187,0.813,0.0,0.3182,0.5,0.0,0.0,0.0,0.5
152,Hurricane Eta,agree laura think gamma hurricane eta stronger 160 mph ,2021-01-06,0.421,0.579,0.0,0.6249,0.0,0.0,0.0,0.0,1.0
153,Hurricane Eta,families honduras needed help community indianapolis quickly mobilized help ,2021-01-06,0.435,0.565,0.0,0.6597,0.0,0.0,0.0,0.25,0.75
154,Hurricane Eta,wait remembered gofundme hurricane eta hit goal make still abl ,2021-01-06,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.33
155,Hurricane Eta,happened hurricane eta iota would way pissed right ,2021-01-06,0.0,0.625,0.375,-0.6369,0.33,0.67,0.0,0.0,0.0
156,Hurricane Eta,survivors hurricane eta received hope three churches saw needs decided something ,2021-01-06,0.225,0.775,0.0,0.4404,0.0,0.5,0.0,0.0,0.5
157,Hurricane Eta,thank everyone supported two organizations making impact honduras last day donate ,2021-01-06,0.348,0.652,0.0,0.5859,0.33,0.0,0.33,0.33,0.0
158,Hurricane Eta,honduras eta iota recovery ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Hurricane Eta,hurricane eta aftermath disastrous storm honduras ,2021-01-06,0.0,0.562,0.438,-0.5994,0.0,0.0,0.0,1.0,0.0
160,Hurricane Eta,12 record number named storms made landfall us including hurricanes laura eta sally th ,2021-01-06,0.091,0.909,0.0,0.0772,0.0,0.25,0.0,0.5,0.25
161,Hurricane Eta,4 hurricane laura hurricane laura strongest storm atlantic season eta later iota took ,2021-01-06,0.209,0.791,0.0,0.4404,0.0,0.0,0.0,0.5,0.5
162,Hurricane Eta,1 hurricane iota iota rare category 5 hurricane month november also atlan ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Hurricane Eta,rare medicane happened sep named storms ever year named storms make landfall ever thi ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
164,Hurricane Eta,hi want support family difficult year extremely affected hurricane etaiota hondura ,2021-01-06,0.26,0.455,0.285,-0.101,0.0,0.0,0.0,0.5,0.5
165,Hurricane Eta,organization sure many good causes extremely affected hurricane ,2021-01-06,0.43,0.413,0.157,0.5118,0.0,0.33,0.33,0.33,0.0
166,Hurricane Eta,sure either necessarily biggest found eta cat 5 ,2021-01-06,0.277,0.723,0.0,0.3182,0.0,1.0,0.0,0.0,0.0
167,Hurricane Eta,either typhoon goni hurricane eta demonstrate potential power nature well like ,2021-01-06,0.338,0.662,0.0,0.5574,0.33,0.67,0.0,0.0,0.0
168,Hurricane Eta,force thirteen concludes mega hurricane eta reached windspeeds 190 mph pressure 892milliba ,2021-01-06,0.103,0.735,0.162,-0.2023,0.0,1.0,0.0,0.0,0.0
169,Hurricane Eta,continuing analysis project confirmed hurricane eta peaked coast florida ,2021-01-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170,Hurricane Eta,well perfect ending perfect year like tornadoes couple weeks enough ,2021-01-06,0.667,0.333,0.0,0.9001,0.0,0.5,0.0,0.5,0.0
171,Hurricane Eta,nov 2020 100 children amp families lost homes amp livelihoods category 4 hurricane eta amidst tr ,2021-01-06,0.11,0.756,0.134,-0.1027,0.0,0.0,0.0,0.67,0.33
